"Size*Scatter"	"Shuffle*Quick"	"Leaf*Cache*BranchMerge"	Cycles
"898885x500"	"500x16"	"TxFxT"	1829412596
"898885x500"	"500x16"	"TxFxT"	1826285716
"898885x500"	"500x16"	"TxFxT"	1812895024
"208064xT"	"1000x16"	"CMOVxTxT"	519013180
"208064xT"	"1000x16"	"CMOVxTxT"	522931224
"208064xT"	"1000x16"	"CMOVxTxT"	522843492
"208064xT"	"1000x16"	"CMOVxTxT"	518134768
"208064xT"	"1000x16"	"CMOVxTxT"	519400292
"138x10"	"5x16"	"TxTxT"	93596
"138x10"	"5x16"	"TxTxT"	101168
"138x10"	"5x16"	"TxTxT"	106536
"138x10"	"5x16"	"TxTxT"	94136
"138x10"	"5x16"	"TxTxT"	101872
"138x10"	"1000x32"	"FxTxT"	154156
"138x10"	"1000x32"	"FxTxT"	153996
"138x10"	"1000x32"	"FxTxT"	153524
"138x10"	"1000x32"	"FxTxT"	152848
"138x10"	"1000x32"	"FxTxT"	153644
"3883400xT"	"5x32"	"CMOVxFxT"	6968086292
"3883400xT"	"5x32"	"CMOVxFxT"	7275104484
"3883400xT"	"5x32"	"CMOVxFxT"	7941179048
"3883400xT"	"5x32"	"CMOVxFxT"	8125823772
"3883400xT"	"5x32"	"CMOVxFxT"	7107991592
"48160xF"	"1000xF"	"CMOVxTxF"	104248536
"48160xF"	"1000xF"	"CMOVxTxF"	104165880
"48160xF"	"1000xF"	"CMOVxTxF"	103863352
"48160xF"	"1000xF"	"CMOVxTxF"	104291156
"48160xF"	"1000xF"	"CMOVxTxF"	104060684
"597xT"	"500x8"	"CMOVxTxF"	909344
"597xT"	"500x8"	"CMOVxTxF"	912460
"597xT"	"500x8"	"CMOVxTxF"	913832
"597xT"	"500x8"	"CMOVxTxF"	915684
"597xT"	"500x8"	"CMOVxTxF"	922244
"597x500"	"2x32"	"CMOVxFxF"	373580
"597x500"	"2x32"	"CMOVxFxF"	487308
"597x500"	"2x32"	"CMOVxFxF"	346340
"597x500"	"2x32"	"CMOVxFxF"	357900
"597x500"	"2x32"	"CMOVxFxF"	331252
"898885xT"	"2x16"	"TxTxF"	785870172
"898885xT"	"2x16"	"TxTxF"	718250592
"898885xT"	"2x16"	"TxTxF"	911634696
"898885xT"	"2x16"	"TxTxF"	919221284
"898885xT"	"2x16"	"TxTxF"	817828836
"597x500"	"FxF"	"TxTxF"	480280
"597x500"	"FxF"	"TxTxF"	479376
"597x500"	"FxF"	"TxTxF"	478980
"597x500"	"FxF"	"TxTxF"	479516
"597x500"	"FxF"	"TxTxF"	477648
"11148x500"	"10x16"	"TxTxT"	11598208
"11148x500"	"10x16"	"TxTxT"	10322828
"11148x500"	"10x16"	"TxTxT"	10837296
"11148x500"	"10x16"	"TxTxT"	11055540
"11148x500"	"10x16"	"TxTxT"	10188440
"138x500"	"50x16"	"FxTxF"	156320
"138x500"	"50x16"	"FxTxF"	157648
"138x500"	"50x16"	"FxTxF"	158156
"138x500"	"50x16"	"FxTxF"	156352
"138x500"	"50x16"	"FxTxF"	155916
"2580xF"	"10x16"	"FxTxT"	2533596
"2580xF"	"10x16"	"FxTxT"	2501872
"2580xF"	"10x16"	"FxTxT"	2563860
"2580xF"	"10x16"	"FxTxT"	2539652
"2580xF"	"10x16"	"FxTxT"	2449428
"11148xF"	"10xF"	"TxTxF"	16403808
"11148xF"	"10xF"	"TxTxF"	15563820
"11148xF"	"10xF"	"TxTxF"	15699544
"11148xF"	"10xF"	"TxTxF"	15806680
"11148xF"	"10xF"	"TxTxF"	15254076
"2580xF"	"2x8"	"CMOVxTxF"	1585016
"2580xF"	"2x8"	"CMOVxTxF"	1056452
"2580xF"	"2x8"	"CMOVxTxF"	1637192
"2580xF"	"2x8"	"CMOVxTxF"	1874868
"2580xF"	"2x8"	"CMOVxTxF"	1790428
"16777216x500"	"Tx32"	"FxFxF"	92565247084
"16777216x500"	"Tx32"	"FxFxF"	92727884880
"16777216x500"	"Tx32"	"FxFxF"	92437468400
"16777216x500"	"Tx32"	"FxFxF"	92410896492
"16777216x500"	"Tx32"	"FxFxF"	93055177552
"3883400x10"	"5xF"	"TxTxF"	7762319528
"3883400x10"	"5xF"	"TxTxF"	7909744644
"3883400x10"	"5xF"	"TxTxF"	8037522144
"3883400x10"	"5xF"	"TxTxF"	8019475600
"3883400x10"	"5xF"	"TxTxF"	7876098304
"48160xF"	"50xF"	"TxTxT"	84739264
"48160xF"	"50xF"	"TxTxT"	84182924
"48160xF"	"50xF"	"TxTxT"	82271700
"48160xF"	"50xF"	"TxTxT"	84952784
"48160xF"	"50xF"	"TxTxT"	82922976
"898885x10"	"500xF"	"TxFxT"	2228575520
"898885x10"	"500xF"	"TxFxT"	2219581220
"898885x10"	"500xF"	"TxFxT"	2231647032
"898885x10"	"500xF"	"TxFxT"	2231347288
"898885x10"	"500xF"	"TxFxT"	2222033532
"3883400x500"	"5x8"	"TxFxT"	2979197696
"3883400x500"	"5x8"	"TxFxT"	3068579248
"3883400x500"	"5x8"	"TxFxT"	3346219004
"3883400x500"	"5x8"	"TxFxT"	3479658088
"3883400x500"	"5x8"	"TxFxT"	2976926644
"597xT"	"1000xF"	"TxFxT"	887984
"597xT"	"1000xF"	"TxFxT"	888588
"597xT"	"1000xF"	"TxFxT"	883752
"597xT"	"1000xF"	"TxFxT"	887924
"597xT"	"1000xF"	"TxFxT"	887288
"3883400x10"	"Fx8"	"CMOVxTxF"	1117285784
"3883400x10"	"Fx8"	"CMOVxTxF"	1117516460
"3883400x10"	"Fx8"	"CMOVxTxF"	1117382228
"3883400x10"	"Fx8"	"CMOVxTxF"	1117399512
"3883400x10"	"Fx8"	"CMOVxTxF"	1117216504
"597xT"	"1x8"	"FxFxF"	303668
"597xT"	"1x8"	"FxFxF"	436212
"597xT"	"1x8"	"FxFxF"	247440
"597xT"	"1x8"	"FxFxF"	282756
"597xT"	"1x8"	"FxFxF"	257792
"32xF"	"100x8"	"TxTxF"	26844
"32xF"	"100x8"	"TxTxF"	24992
"32xF"	"100x8"	"TxTxF"	25880
"32xF"	"100x8"	"TxTxF"	26024
"32xF"	"100x8"	"TxTxF"	26028
"898885xT"	"Fx16"	"TxFxT"	533207640
"898885xT"	"Fx16"	"TxFxT"	537235984
"898885xT"	"Fx16"	"TxFxT"	531723552
"898885xT"	"Fx16"	"TxFxT"	533951776
"898885xT"	"Fx16"	"TxFxT"	529508756
"48160x500"	"1x16"	"CMOVxTxF"	30566000
"48160x500"	"1x16"	"CMOVxTxF"	19367724
"48160x500"	"1x16"	"CMOVxTxF"	28047636
"48160x500"	"1x16"	"CMOVxTxF"	26011460
"48160x500"	"1x16"	"CMOVxTxF"	19498372
"208064x500"	"5xF"	"FxFxF"	375059508
"208064x500"	"5xF"	"FxFxF"	389228800
"208064x500"	"5xF"	"FxFxF"	391741436
"208064x500"	"5xF"	"FxFxF"	373138988
"208064x500"	"5xF"	"FxFxF"	390628928
"16777216x10"	"Fx8"	"TxTxT"	4102744060
"16777216x10"	"Fx8"	"TxTxT"	4144866672
"16777216x10"	"Fx8"	"TxTxT"	4091199104
"16777216x10"	"Fx8"	"TxTxT"	4094260696
"16777216x10"	"Fx8"	"TxTxT"	4150674000
"32xF"	"10x32"	"FxTxF"	23396
"32xF"	"10x32"	"FxTxF"	24228
"32xF"	"10x32"	"FxTxF"	24596
"32xF"	"10x32"	"FxTxF"	25516
"32xF"	"10x32"	"FxTxF"	24932
"2580x500"	"50xF"	"FxFxT"	3886428
"2580x500"	"50xF"	"FxFxT"	3870140
"2580x500"	"50xF"	"FxFxT"	3818360
"2580x500"	"50xF"	"FxFxT"	3822464
"2580x500"	"50xF"	"FxFxT"	3888916
"138x10"	"Fx16"	"FxFxF"	52448
"138x10"	"Fx16"	"FxFxF"	52408
"138x10"	"Fx16"	"FxFxF"	52604
"138x10"	"Fx16"	"FxFxF"	68560
"138x10"	"Fx16"	"FxFxF"	52420
"138xF"	"Tx32"	"TxTxT"	148692
"138xF"	"Tx32"	"TxTxT"	148900
"138xF"	"Tx32"	"TxTxT"	148316
"138xF"	"Tx32"	"TxTxT"	148224
"138xF"	"Tx32"	"TxTxT"	148904
"597x10"	"10x8"	"CMOVxFxT"	502036
"597x10"	"10x8"	"CMOVxFxT"	592840
"597x10"	"10x8"	"CMOVxFxT"	528828
"597x10"	"10x8"	"CMOVxFxT"	550952
"597x10"	"10x8"	"CMOVxFxT"	566884
"138xT"	"5x32"	"FxFxF"	115996
"138xT"	"5x32"	"FxFxF"	123348
"138xT"	"5x32"	"FxFxF"	126208
"138xT"	"5x32"	"FxFxF"	116972
"138xT"	"5x32"	"FxFxF"	125876
"16777216xF"	"500x32"	"FxTxT"	32460797564
"16777216xF"	"500x32"	"FxTxT"	32433152688
"16777216xF"	"500x32"	"FxTxT"	32498633916
"16777216xF"	"500x32"	"FxTxT"	32575581728
"16777216xF"	"500x32"	"FxTxT"	32340862836
"32x500"	"5x16"	"CMOVxTxT"	21028
"32x500"	"5x16"	"CMOVxTxT"	18936
"32x500"	"5x16"	"CMOVxTxT"	18640
"32x500"	"5x16"	"CMOVxTxT"	22076
"32x500"	"5x16"	"CMOVxTxT"	21880
"898885xF"	"50x8"	"TxFxT"	1252032512
"898885xF"	"50x8"	"TxFxT"	1227288832
"898885xF"	"50x8"	"TxFxT"	1263283504
"898885xF"	"50x8"	"TxFxT"	1237378040
"898885xF"	"50x8"	"TxFxT"	1248349416
"208064x10"	"100x16"	"TxTxF"	326494360
"208064x10"	"100x16"	"TxTxF"	325296248
"208064x10"	"100x16"	"TxTxF"	329653812
"208064x10"	"100x16"	"TxTxF"	321884952
"208064x10"	"100x16"	"TxTxF"	329477872
"3883400xT"	"10x32"	"TxTxT"	8614610772
"3883400xT"	"10x32"	"TxTxT"	7737689284
"3883400xT"	"10x32"	"TxTxT"	8379460472
"3883400xT"	"10x32"	"TxTxT"	8658129720
"3883400xT"	"10x32"	"TxTxT"	8128321460
"597xT"	"Fx8"	"TxTxF"	165996
"597xT"	"Fx8"	"TxTxF"	165356
"597xT"	"Fx8"	"TxTxF"	164200
"597xT"	"Fx8"	"TxTxF"	163128
"597xT"	"Fx8"	"TxTxF"	162892
"898885xT"	"FxF"	"FxTxF"	1997065404
"898885xT"	"FxF"	"FxTxF"	1988672312
"898885xT"	"FxF"	"FxTxF"	1988823160
"898885xT"	"FxF"	"FxTxF"	1996463540
"898885xT"	"FxF"	"FxTxF"	1997396928
"48160xT"	"100x8"	"CMOVxTxT"	80653996
"48160xT"	"100x8"	"CMOVxTxT"	81079904
"48160xT"	"100x8"	"CMOVxTxT"	79571884
"48160xT"	"100x8"	"CMOVxTxT"	80548984
"48160xT"	"100x8"	"CMOVxTxT"	80245572
"208064xT"	"Fx16"	"FxFxT"	105218428
"208064xT"	"Fx16"	"FxFxT"	105869080
"208064xT"	"Fx16"	"FxFxT"	105155260
"208064xT"	"Fx16"	"FxFxT"	106223540
"208064xT"	"Fx16"	"FxFxT"	105970088
"597x10"	"1x8"	"TxTxF"	272104
"597x10"	"1x8"	"TxTxF"	384372
"597x10"	"1x8"	"TxTxF"	219252
"597x10"	"1x8"	"TxTxF"	250868
"597x10"	"1x8"	"TxTxF"	228536
"208064xF"	"FxF"	"CMOVxFxT"	322798588
"208064xF"	"FxF"	"CMOVxFxT"	322935176
"208064xF"	"FxF"	"CMOVxFxT"	322826584
"208064xF"	"FxF"	"CMOVxFxT"	322792724
"208064xF"	"FxF"	"CMOVxFxT"	322754728
"16777216xF"	"1xF"	"TxFxF"	37414279640
"16777216xF"	"1xF"	"TxFxF"	37674699972
"16777216xF"	"1xF"	"TxFxF"	37923832792
"16777216xF"	"1xF"	"TxFxF"	38324618824
"16777216xF"	"1xF"	"TxFxF"	37645551072
"48160x10"	"100x16"	"CMOVxFxT"	77324308
"48160x10"	"100x16"	"CMOVxFxT"	77876176
"48160x10"	"100x16"	"CMOVxFxT"	76790936
"48160x10"	"100x16"	"CMOVxFxT"	78130468
"48160x10"	"100x16"	"CMOVxFxT"	77627168
"16777216xF"	"50x16"	"CMOVxTxF"	22452707900
"16777216xF"	"50x16"	"CMOVxTxF"	22635050080
"16777216xF"	"50x16"	"CMOVxTxF"	22647384292
"16777216xF"	"50x16"	"CMOVxTxF"	22956124156
"16777216xF"	"50x16"	"CMOVxTxF"	22940347532
"597x10"	"TxF"	"TxFxT"	885104
"597x10"	"TxF"	"TxFxT"	908264
"597x10"	"TxF"	"TxFxT"	883828
"597x10"	"TxF"	"TxFxT"	888032
"597x10"	"TxF"	"TxFxT"	887240
"2580x10"	"Fx8"	"TxFxT"	694900
"2580x10"	"Fx8"	"TxFxT"	695196
"2580x10"	"Fx8"	"TxFxT"	693412
"2580x10"	"Fx8"	"TxFxT"	694160
"2580x10"	"Fx8"	"TxFxT"	692784
"597xF"	"1000xF"	"TxFxF"	925192
"597xF"	"1000xF"	"TxFxF"	911736
"597xF"	"1000xF"	"TxFxF"	908356
"597xF"	"1000xF"	"TxFxF"	911200
"597xF"	"1000xF"	"TxFxF"	912160
"32x10"	"500x32"	"CMOVxTxT"	24128
"32x10"	"500x32"	"CMOVxTxT"	22412
"32x10"	"500x32"	"CMOVxTxT"	22836
"32x10"	"500x32"	"CMOVxTxT"	23416
"32x10"	"500x32"	"CMOVxTxT"	23212
"16777216xT"	"1000x16"	"TxTxF"	73675148112
"16777216xT"	"1000x16"	"TxTxF"	73874790300
"16777216xT"	"1000x16"	"TxTxF"	73816968648
"16777216xT"	"1000x16"	"TxTxF"	73610959364
"16777216xT"	"1000x16"	"TxTxF"	73618076236
"2580xF"	"500x32"	"CMOVxFxF"	4740288
"2580xF"	"500x32"	"CMOVxFxF"	4677280
"2580xF"	"500x32"	"CMOVxFxF"	4691100
"2580xF"	"500x32"	"CMOVxFxF"	4689472
"2580xF"	"500x32"	"CMOVxFxF"	4692208
"3883400x500"	"5x32"	"FxTxF"	3803860444
"3883400x500"	"5x32"	"FxTxF"	3886258444
"3883400x500"	"5x32"	"FxTxF"	4153779764
"3883400x500"	"5x32"	"FxTxF"	4283648376
"3883400x500"	"5x32"	"FxTxF"	3801523088
"138xF"	"2xF"	"CMOVxTxF"	94452
"138xF"	"2xF"	"CMOVxTxF"	100872
"138xF"	"2xF"	"CMOVxTxF"	118404
"138xF"	"2xF"	"CMOVxTxF"	103404
"138xF"	"2xF"	"CMOVxTxF"	97832
"32xT"	"Tx32"	"FxTxF"	26476
"32xT"	"Tx32"	"FxTxF"	25276
"32xT"	"Tx32"	"FxTxF"	25588
"32xT"	"Tx32"	"FxTxF"	26076
"32xT"	"Tx32"	"FxTxF"	26084
"2580x10"	"Tx8"	"CMOVxTxF"	5040356
"2580x10"	"Tx8"	"CMOVxTxF"	5040884
"2580x10"	"Tx8"	"CMOVxTxF"	5042944
"2580x10"	"Tx8"	"CMOVxTxF"	5030952
"2580x10"	"Tx8"	"CMOVxTxF"	5046728
"2580x500"	"100x8"	"CMOVxFxF"	4013220
"2580x500"	"100x8"	"CMOVxFxF"	3961496
"2580x500"	"100x8"	"CMOVxFxF"	3950024
"2580x500"	"100x8"	"CMOVxFxF"	3964820
"2580x500"	"100x8"	"CMOVxFxF"	3913328
"898885xF"	"1000x32"	"FxFxT"	2052118700
"898885xF"	"1000x32"	"FxFxT"	2045685760
"898885xF"	"1000x32"	"FxFxT"	2059225940
"898885xF"	"1000x32"	"FxFxT"	2050399512
"898885xF"	"1000x32"	"FxFxT"	2051804604
"3883400xF"	"500x32"	"FxFxF"	8570977420
"3883400xF"	"500x32"	"FxFxF"	8600863056
"3883400xF"	"500x32"	"FxFxF"	8571166760
"3883400xF"	"500x32"	"FxFxF"	8556580140
"3883400xF"	"500x32"	"FxFxF"	8554679288
"138xT"	"50x8"	"TxFxF"	156532
"138xT"	"50x8"	"TxFxF"	158744
"138xT"	"50x8"	"TxFxF"	158588
"138xT"	"50x8"	"TxFxF"	158040
"138xT"	"50x8"	"TxFxF"	155012
"48160xT"	"1000xF"	"FxFxT"	118725648
"48160xT"	"1000xF"	"FxFxT"	118595296
"48160xT"	"1000xF"	"FxFxT"	118158192
"48160xT"	"1000xF"	"FxFxT"	118244740
"48160xT"	"1000xF"	"FxFxT"	117969084
"48160x500"	"2x32"	"FxTxF"	41304420
"48160x500"	"2x32"	"FxTxF"	31407684
"48160x500"	"2x32"	"FxTxF"	35195484
"48160x500"	"2x32"	"FxTxF"	37820860
"48160x500"	"2x32"	"FxTxF"	40886000
"597x10"	"Fx32"	"FxTxT"	247696
"597x10"	"Fx32"	"FxTxT"	246852
"597x10"	"Fx32"	"FxTxT"	247416
"597x10"	"Fx32"	"FxTxT"	246600
"597x10"	"Fx32"	"FxTxT"	246684
"48160xT"	"1x32"	"TxTxT"	37991652
"48160xT"	"1x32"	"TxTxT"	25516552
"48160xT"	"1x32"	"TxTxT"	35235024
"48160xT"	"1x32"	"TxTxT"	32928316
"48160xT"	"1x32"	"TxTxT"	25458140
"138x500"	"Tx32"	"CMOVxFxF"	164516
"138x500"	"Tx32"	"CMOVxFxF"	164964
"138x500"	"Tx32"	"CMOVxFxF"	164180
"138x500"	"Tx32"	"CMOVxFxF"	163444
"138x500"	"Tx32"	"CMOVxFxF"	165344
"11148xT"	"100x32"	"CMOVxFxT"	19060040
"11148xT"	"100x32"	"CMOVxFxT"	18857316
"11148xT"	"100x32"	"CMOVxFxT"	18907252
"11148xT"	"100x32"	"CMOVxFxT"	18769508
"11148xT"	"100x32"	"CMOVxFxT"	18941812
"32x500"	"100x16"	"CMOVxFxF"	26544
"32x500"	"100x16"	"CMOVxFxF"	25136
"32x500"	"100x16"	"CMOVxFxF"	25700
"32x500"	"100x16"	"CMOVxFxF"	25884
"32x500"	"100x16"	"CMOVxFxF"	26156
"2580xF"	"5xF"	"TxFxT"	3093236
"2580xF"	"5xF"	"TxFxT"	3045544
"2580xF"	"5xF"	"TxFxT"	3361004
"2580xF"	"5xF"	"TxFxT"	3257696
"2580xF"	"5xF"	"TxFxT"	3168520
"2580xF"	"100x16"	"FxFxT"	4050384
"2580xF"	"100x16"	"FxFxT"	4026872
"2580xF"	"100x16"	"FxFxT"	4018240
"2580xF"	"100x16"	"FxFxT"	4017012
"2580xF"	"100x16"	"FxFxT"	3982780
"11148x500"	"2x8"	"CMOVxFxF"	7363288
"11148x500"	"2x8"	"CMOVxFxF"	7027060
"11148x500"	"2x8"	"CMOVxFxF"	5287244
"11148x500"	"2x8"	"CMOVxFxF"	5949668
"11148x500"	"2x8"	"CMOVxFxF"	7773096
"16777216xT"	"500x8"	"CMOVxTxT"	67980788096
"16777216xT"	"500x8"	"CMOVxTxT"	67999733676
"16777216xT"	"500x8"	"CMOVxTxT"	68010912976
"16777216xT"	"500x8"	"CMOVxTxT"	68197103496
"16777216xT"	"500x8"	"CMOVxTxT"	67821364772
"32x500"	"500x8"	"TxFxF"	27608
"32x500"	"500x8"	"TxFxF"	26088
"32x500"	"500x8"	"TxFxF"	26780
"32x500"	"500x8"	"TxFxF"	27168
"32x500"	"500x8"	"TxFxF"	27152
"208064x500"	"TxF"	"CMOVxTxF"	648883576
"208064x500"	"TxF"	"CMOVxTxF"	648846144
"208064x500"	"TxF"	"CMOVxTxF"	649061144
"208064x500"	"TxF"	"CMOVxTxF"	648713684
"208064x500"	"TxF"	"CMOVxTxF"	648720584
"48160xT"	"Fx8"	"TxFxF"	18958900
"48160xT"	"Fx8"	"TxFxF"	18741588
"48160xT"	"Fx8"	"TxFxF"	18517840
"48160xT"	"Fx8"	"TxFxF"	18368588
"48160xT"	"Fx8"	"TxFxF"	18280828
"898885xF"	"500x8"	"TxTxF"	1703617300
"898885xF"	"500x8"	"TxTxF"	1695099992
"898885xF"	"500x8"	"TxTxF"	1710478840
"898885xF"	"500x8"	"TxTxF"	1707967364
"898885xF"	"500x8"	"TxTxF"	1694984932
"11148x500"	"5xF"	"TxFxF"	15975736
"11148x500"	"5xF"	"TxFxF"	16011620
"11148x500"	"5xF"	"TxFxF"	15904628
"11148x500"	"5xF"	"TxFxF"	15466932
"11148x500"	"5xF"	"TxFxF"	15309300
"11148x500"	"Fx16"	"TxTxF"	4168472
"11148x500"	"Fx16"	"TxTxF"	4147844
"11148x500"	"Fx16"	"TxTxF"	4161544
"11148x500"	"Fx16"	"TxTxF"	4142512
"11148x500"	"Fx16"	"TxTxF"	4137016
"3883400x10"	"50x32"	"CMOVxFxF"	5968825280
"3883400x10"	"50x32"	"CMOVxFxF"	6326284764
"3883400x10"	"50x32"	"CMOVxFxF"	6068015020
"3883400x10"	"50x32"	"CMOVxFxF"	5992988932
"3883400x10"	"50x32"	"CMOVxFxF"	6039623272
"208064x10"	"Tx16"	"CMOVxFxT"	662554500
"208064x10"	"Tx16"	"CMOVxFxT"	662265004
"208064x10"	"Tx16"	"CMOVxFxT"	662402172
"208064x10"	"Tx16"	"CMOVxFxT"	662451104
"208064x10"	"Tx16"	"CMOVxFxT"	662081388
"16777216xT"	"50x32"	"CMOVxTxF"	53341532032
"16777216xT"	"50x32"	"CMOVxTxF"	53598584752
"16777216xT"	"50x32"	"CMOVxTxF"	53552323008
"16777216xT"	"50x32"	"CMOVxTxF"	54617115588
"16777216xT"	"50x32"	"CMOVxTxF"	54375446640
"16777216xF"	"100x8"	"TxFxT"	24730415412
"16777216xF"	"100x8"	"TxFxT"	24416189104
"16777216xF"	"100x8"	"TxFxT"	24891312788
"16777216xF"	"100x8"	"TxFxT"	25097015832
"16777216xF"	"100x8"	"TxFxT"	24767074256
"597xT"	"1000x16"	"FxTxF"	953296
"597xT"	"1000x16"	"FxTxF"	935104
"597xT"	"1000x16"	"FxTxF"	932168
"597xT"	"1000x16"	"FxTxF"	936268
"597xT"	"1000x16"	"FxTxF"	932372
"48160x10"	"50x8"	"CMOVxFxF"	68914156
"48160x10"	"50x8"	"CMOVxFxF"	68513416
"48160x10"	"50x8"	"CMOVxFxF"	65313048
"48160x10"	"50x8"	"CMOVxFxF"	69102148
"48160x10"	"50x8"	"CMOVxFxF"	67196924
"597x500"	"Tx8"	"FxTxT"	907636
"597x500"	"Tx8"	"FxTxT"	925620
"597x500"	"Tx8"	"FxTxT"	906744
"597x500"	"Tx8"	"FxTxT"	909336
"597x500"	"Tx8"	"FxTxT"	908764
"11148xT"	"FxF"	"CMOVxTxF"	13267088
"11148xT"	"FxF"	"CMOVxTxF"	13153800
"11148xT"	"FxF"	"CMOVxTxF"	13202324
"11148xT"	"FxF"	"CMOVxTxF"	13262412
"11148xT"	"FxF"	"CMOVxTxF"	13148848
"2580x500"	"10x16"	"TxTxF"	2551080
"2580x500"	"10x16"	"TxTxF"	2517752
"2580x500"	"10x16"	"TxTxF"	2565904
"2580x500"	"10x16"	"TxTxF"	2589292
"2580x500"	"10x16"	"TxTxF"	2518404
"16777216xF"	"1000x8"	"TxTxF"	33414351064
"16777216xF"	"1000x8"	"TxTxF"	33495819880
"16777216xF"	"1000x8"	"TxTxF"	33587258940
"16777216xF"	"1000x8"	"TxTxF"	33411769764
"16777216xF"	"1000x8"	"TxTxF"	33303325732
"11148xF"	"50xF"	"FxFxF"	19692284
"11148xF"	"50xF"	"FxFxF"	19241208
"11148xF"	"50xF"	"FxFxF"	19590096
"11148xF"	"50xF"	"FxFxF"	19051764
"11148xF"	"50xF"	"FxFxF"	19313412
"138xT"	"100x32"	"TxTxT"	145300
"138xT"	"100x32"	"TxTxT"	147368
"138xT"	"100x32"	"TxTxT"	147800
"138xT"	"100x32"	"TxTxT"	146156
"138xT"	"100x32"	"TxTxT"	143792
"48160x10"	"1xF"	"FxTxF"	70139292
"48160x10"	"1xF"	"FxTxF"	66295156
"48160x10"	"1xF"	"FxTxF"	69095916
"48160x10"	"1xF"	"FxTxF"	68203856
"48160x10"	"1xF"	"FxTxF"	66385332
"898885xF"	"100x32"	"FxTxT"	1451205144
"898885xF"	"100x32"	"FxTxT"	1443668432
"898885xF"	"100x32"	"FxTxT"	1472974660
"898885xF"	"100x32"	"FxTxT"	1485251356
"898885xF"	"100x32"	"FxTxT"	1483852852
"597x10"	"50x8"	"TxTxT"	733772
"597x10"	"50x8"	"TxTxT"	748872
"597x10"	"50x8"	"TxTxT"	711064
"597x10"	"50x8"	"TxTxT"	718324
"597x10"	"50x8"	"TxTxT"	732404
"32x10"	"1000xF"	"TxTxF"	24020
"32x10"	"1000xF"	"TxTxF"	22684
"32x10"	"1000xF"	"TxTxF"	23372
"32x10"	"1000xF"	"TxTxF"	23456
"32x10"	"1000xF"	"TxTxF"	23676
"898885x500"	"1x16"	"CMOVxFxF"	499507692
"898885x500"	"1x16"	"CMOVxFxF"	391732464
"898885x500"	"1x16"	"CMOVxFxF"	487737840
"898885x500"	"1x16"	"CMOVxFxF"	575311388
"898885x500"	"1x16"	"CMOVxFxF"	548484632
"3883400x10"	"100xF"	"CMOVxFxT"	9541382672
"3883400x10"	"100xF"	"CMOVxFxT"	9566638724
"3883400x10"	"100xF"	"CMOVxFxT"	9532465304
"3883400x10"	"100xF"	"CMOVxFxT"	9502671808
"3883400x10"	"100xF"	"CMOVxFxT"	9455642968
"2580xF"	"TxF"	"TxTxT"	4568568
"2580xF"	"TxF"	"TxTxT"	4546176
"2580xF"	"TxF"	"TxTxT"	4552428
"2580xF"	"TxF"	"TxTxT"	4543308
"2580xF"	"TxF"	"TxTxT"	4546900
"3883400xT"	"1x8"	"FxFxT"	3581062600
"3883400xT"	"1x8"	"FxFxT"	3542555848
"3883400xT"	"1x8"	"FxFxT"	5481273812
"3883400xT"	"1x8"	"FxFxT"	4297726224
"3883400xT"	"1x8"	"FxFxT"	4852962024
"2580x10"	"1x32"	"FxTxT"	1897552
"2580x10"	"1x32"	"FxTxT"	1245228
"2580x10"	"1x32"	"FxTxT"	1221136
"2580x10"	"1x32"	"FxTxT"	1368012
"2580x10"	"1x32"	"FxTxT"	1661892
"138xT"	"50x32"	"CMOVxFxT"	148908
"138xT"	"50x32"	"CMOVxFxT"	148832
"138xT"	"50x32"	"CMOVxFxT"	149404
"138xT"	"50x32"	"CMOVxFxT"	147828
"138xT"	"50x32"	"CMOVxFxT"	146320
"597xF"	"5x16"	"TxFxT"	386320
"597xF"	"5x16"	"TxFxT"	425100
"597xF"	"5x16"	"TxFxT"	504492
"597xF"	"5x16"	"TxFxT"	542036
"597xF"	"5x16"	"TxFxT"	419060
"208064x10"	"500xF"	"FxFxT"	485164072
"208064x10"	"500xF"	"FxFxT"	486361824
"208064x10"	"500xF"	"FxFxT"	485139992
"208064x10"	"500xF"	"FxFxT"	482730796
"208064x10"	"500xF"	"FxFxT"	487461356
"2580x10"	"100x8"	"TxTxT"	3659272
"2580x10"	"100x8"	"TxTxT"	3605684
"2580x10"	"100x8"	"TxTxT"	3595196
"2580x10"	"100x8"	"TxTxT"	3611356
"2580x10"	"100x8"	"TxTxT"	3561844
"597x10"	"5xF"	"CMOVxFxF"	567444
"597x10"	"5xF"	"CMOVxFxF"	599912
"597x10"	"5xF"	"CMOVxFxF"	630328
"597x10"	"5xF"	"CMOVxFxF"	638616
"597x10"	"5xF"	"CMOVxFxF"	596660
"3883400xF"	"50x16"	"CMOVxTxT"	5271286312
"3883400xF"	"50x16"	"CMOVxTxT"	5601687024
"3883400xF"	"50x16"	"CMOVxTxT"	5362646536
"3883400xF"	"50x16"	"CMOVxTxT"	5293278368
"3883400xF"	"50x16"	"CMOVxTxT"	5337287168
"138xF"	"1000x32"	"CMOVxFxT"	155880
"138xF"	"1000x32"	"CMOVxFxT"	155604
"138xF"	"1000x32"	"CMOVxFxT"	155496
"138xF"	"1000x32"	"CMOVxFxT"	155696
"138xF"	"1000x32"	"CMOVxFxT"	156116
"2580xT"	"Fx16"	"CMOVxTxF"	933348
"2580xT"	"Fx16"	"CMOVxTxF"	934304
